source_row_1based,Source,Year,Model,Average,Average_numeric,duplicate_group_rows,conflicting_duplicate_metrics,kept_for_summary
2523,Open LLM Leaderboard,2024,cpayne1303/smallcp2024,3.54,3.54,1,False,True
2525,Open LLM Leaderboard,2024,cstr/llama3.1-8b-spaetzle-v90,27.86,27.86,1,False,True
2526,Open LLM Leaderboard,2024,cyberagent/calm3-22b-chat,21.45,21.45,1,False,True
2527,Open LLM Leaderboard,2024,darkc0de/BuddyGlassNeverSleeps,19.82,19.82,1,False,True
2529,Open LLM Leaderboard,2024,darkc0de/BuddyGlass_v0.3_Xortron7MethedUpSwitchedUp,22.33,22.33,1,False,True
2530,Open LLM Leaderboard,2024,databricks/dbrx-base,16.36,16.36,1,False,True
2531,Open LLM Leaderboard,2024,databricks/dbrx-instruct,25.20,25.2,1,False,True
2532,Open LLM Leaderboard,2024,databricks/dolly-v1-6b,6.98,6.98,1,False,True
2533,Open LLM Leaderboard,2024,databricks/dolly-v2-12b,6.37,6.37,1,False,True
2534,Open LLM Leaderboard,2024,databricks/dolly-v2-3b,5.60,5.6,1,False,True
2535,Open LLM Leaderboard,2024,databricks/dolly-v2-7b,5.65,5.65,1,False,True
2536,Open LLM Leaderboard,2024,davidkim205/Rhea-72b-v0.5,6.00,6.0,1,False,True
2537,Open LLM Leaderboard,2024,davidkim205/nox-solar-10.7b-v4,18.51,18.51,1,False,True
2544,Open LLM Leaderboard,2024,deepseek-ai/deepseek-llm-67b-chat,27.31,27.31,1,False,True
2545,Open LLM Leaderboard,2024,deepseek-ai/deepseek-llm-7b-base,8.23,8.23,1,False,True
2546,Open LLM Leaderboard,2024,deepseek-ai/deepseek-llm-7b-chat,14.82,14.82,1,False,True
2547,Open LLM Leaderboard,2024,deepseek-ai/deepseek-moe-16b-base,7.47,7.47,1,False,True
2548,Open LLM Leaderboard,2024,deepseek-ai/deepseek-moe-16b-chat,10.29,10.29,1,False,True
2549,Open LLM Leaderboard,2024,dfurman/CalmeRys-78B-Orpo-v0.1,51.23,51.23,1,False,True
2550,Open LLM Leaderboard,2024,dfurman/Llama-3-70B-Orpo-v0.1,18.30,18.3,1,False,True
2551,Open LLM Leaderboard,2024,dfurman/Llama-3-8B-Orpo-v0.1,10.89,10.89,2,True,False
2552,Open LLM Leaderboard,2024,dfurman/Llama-3-8B-Orpo-v0.1,11.08,11.08,2,True,False
2553,Open LLM Leaderboard,2024,dfurman/Qwen2-72B-Orpo-v0.1,44.17,44.17,1,False,True
2554,Open LLM Leaderboard,2024,dicta-il/dictalm2.0,11.90,11.9,1,False,True
2555,Open LLM Leaderboard,2024,dicta-il/dictalm2.0-instruct,16.78,16.78,1,False,True
2556,Open LLM Leaderboard,2024,distilbert/distilgpt2,4.00,4.0,1,False,True
2557,Open LLM Leaderboard,2024,divyanshukunwar/SASTRI_1_9B,19.42,19.42,1,False,True
2558,Open LLM Leaderboard,2024,djuna/G2-BigGSHT-27B-2,36.05,36.05,1,False,True
2559,Open LLM Leaderboard,2024,djuna/G2-GSHT,24.63,24.63,1,False,True
2560,Open LLM Leaderboard,2024,djuna/Gemma-2-gemmama-9b,28.75,28.75,1,False,True
2561,Open LLM Leaderboard,2024,djuna/L3.1-ForStHS,28.35,28.35,1,False,True
2562,Open LLM Leaderboard,2024,djuna/L3.1-Promissum_Mane-8B-Della-1.5-calc,29.59,29.59,1,False,True
2563,Open LLM Leaderboard,2024,djuna/L3.1-Promissum_Mane-8B-Della-calc,26.49,26.49,1,False,True
2564,Open LLM Leaderboard,2024,djuna/L3.1-Purosani-2-8B,23.11,23.11,1,False,True
2565,Open LLM Leaderboard,2024,djuna/L3.1-Suze-Vume-calc,26.00,26.0,1,False,True
2566,Open LLM Leaderboard,2024,djuna/MN-Chinofun,24.68,24.68,1,False,True
2567,Open LLM Leaderboard,2024,djuna/MN-Chinofun-12B-2,25.68,25.68,1,False,True
2568,Open LLM Leaderboard,2024,djuna/MN-Chinofun-12B-3,18.39,18.39,1,False,True
2570,Open LLM Leaderboard,2024,djuna/Q2.5-Partron-7B,35.11,35.11,1,False,True
2571,Open LLM Leaderboard,2024,djuna/Q2.5-Veltha-14B,42.52,42.52,1,False,True
2572,Open LLM Leaderboard,2024,djuna/Q2.5-Veltha-14B-0.5,41.61,41.61,1,False,True
2573,Open LLM Leaderboard,2024,djuna-test-lab/TEST-L3.2-ReWish-3B,22.57,22.57,1,False,True
2574,Open LLM Leaderboard,2024,djuna-test-lab/TEST-L3.2-ReWish-3B-ties-w-base,22.55,22.55,1,False,True
2575,Open LLM Leaderboard,2024,dnhkng/RYS-Medium,26.45,26.45,1,False,True
2576,Open LLM Leaderboard,2024,dnhkng/RYS-Llama-3-8B-Instruct,21.92,21.92,1,False,True
2577,Open LLM Leaderboard,2024,dnhkng/RYS-Llama-3-Huge-Instruct,34.64,34.64,1,False,True
2578,Open LLM Leaderboard,2024,dnhkng/RYS-Llama-3-Large-Instruct,35.98,35.98,1,False,True
2579,Open LLM Leaderboard,2024,dnhkng/RYS-Llama-3.1-8B-Instruct,26.76,26.76,1,False,True
2580,Open LLM Leaderboard,2024,dnhkng/RYS-Llama3.1-Large,42.71,42.71,1,False,True
2581,Open LLM Leaderboard,2024,dnhkng/RYS-Phi-3-medium-4k-instruct,29.09,29.09,1,False,True
2582,Open LLM Leaderboard,2024,dnhkng/RYS-XLarge,45.35,45.35,1,False,True
2583,Open LLM Leaderboard,2024,dnhkng/RYS-XLarge-base,44.10,44.1,1,False,True
2584,Open LLM Leaderboard,2024,dnhkng/RYS-XLarge2,35.05,35.05,1,False,True
2585,Open LLM Leaderboard,2024,dreamgen/WizardLM-2-7B,14.88,14.88,1,False,True
2586,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v1,17.35,17.35,1,False,True
2587,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v2,18.28,18.28,1,False,True
2588,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v3,20.53,20.53,1,False,True
2589,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v4,18.53,18.53,1,False,True
2590,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v5,18.54,18.54,1,False,True
2591,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v6,20.34,20.34,1,False,True
2592,Open LLM Leaderboard,2024,dustinwloring1988/Reflexis-8b-chat-v7,19.10,19.1,1,False,True
2595,Open LLM Leaderboard,2024,dwikitheduck/gemma-2-2b-id,14.85,14.85,1,False,True
2596,Open LLM Leaderboard,2024,dwikitheduck/gemma-2-2b-id-inst,14.85,14.85,1,False,True
2597,Open LLM Leaderboard,2024,dwikitheduck/gemma-2-2b-id-instruct,14.85,14.85,1,False,True
2598,Open LLM Leaderboard,2024,dwikitheduck/gen-inst-1,40.88,40.88,1,False,True
2599,Open LLM Leaderboard,2024,dwikitheduck/gen-try1,39.41,39.41,1,False,True
2600,Open LLM Leaderboard,2024,dwikitheduck/gen-try1-notemp,30.40,30.4,1,False,True
2601,Open LLM Leaderboard,2024,dzakwan/dzakwan-MoE-4x7b-Beta,20.77,20.77,1,False,True
2603,Open LLM Leaderboard,2024,ehristoforu/Falcon3-MoE-2x7B-Insruct,36.67,36.67,1,False,True
2604,Open LLM Leaderboard,2024,ehristoforu/Gemma2-9B-it-psy10k-mental_health,27.19,27.19,1,False,True
2605,Open LLM Leaderboard,2024,ehristoforu/Gemma2-9b-it-train6,30.53,30.53,1,False,True
2606,Open LLM Leaderboard,2024,ehristoforu/HappyLlama1,26.74,26.74,1,False,True
2609,Open LLM Leaderboard,2024,ehristoforu/RQwen-v0.1,39.73,39.73,1,False,True
2610,Open LLM Leaderboard,2024,ehristoforu/RQwen-v0.2,37.70,37.7,1,False,True
2611,Open LLM Leaderboard,2024,ehristoforu/SoRu-0009,6.30,6.3,1,False,True
2623,Open LLM Leaderboard,2024,ehristoforu/mllama-3.1-8b-instruct,20.35,20.35,1,False,True
2624,Open LLM Leaderboard,2024,ehristoforu/mllama-3.1-8b-it,22.18,22.18,1,False,True
2628,Open LLM Leaderboard,2024,ehristoforu/qwen2.5-test-32b-it,47.37,47.37,1,False,True
2638,Open LLM Leaderboard,2024,elinas/Chronos-Gold-12B-1.0,21.83,21.83,1,False,True
2639,Open LLM Leaderboard,2024,ell44ot/gemma-2b-def,8.12,8.12,1,False,True
2640,Open LLM Leaderboard,2024,euclaise/ReMask-3B,7.29,7.29,1,False,True
2646,Open LLM Leaderboard,2024,experiment-llm/exp-3-q-r,29.50,29.5,1,False,True
2647,Open LLM Leaderboard,2024,facebook/opt-1.3b,5.28,5.28,1,False,True
2648,Open LLM Leaderboard,2024,facebook/opt-30b,6.28,6.28,1,False,True
2649,Open LLM Leaderboard,2024,failspy/Llama-3-8B-Instruct-MopeyMule,15.64,15.64,1,False,True
2650,Open LLM Leaderboard,2024,failspy/Llama-3-8B-Instruct-abliterated,19.19,19.19,1,False,True
2651,Open LLM Leaderboard,2024,failspy/Meta-Llama-3-70B-Instruct-abliterated-v3.5,30.13,30.13,1,False,True
2653,Open LLM Leaderboard,2024,failspy/Phi-3-medium-4k-instruct-abliterated-v3,31.85,31.85,1,False,True
2654,Open LLM Leaderboard,2024,failspy/llama-3-70B-Instruct-abliterated,35.89,35.89,1,False,True
2655,Open LLM Leaderboard,2024,fblgit/TheBeagle-v2beta-32B-MGS,42.64,42.64,2,True,False
2656,Open LLM Leaderboard,2024,fblgit/TheBeagle-v2beta-32B-MGS,40.29,40.29,2,True,False
2657,Open LLM Leaderboard,2024,fblgit/UNA-SimpleSmaug-34b-v1beta,24.29,24.29,1,False,True
2658,Open LLM Leaderboard,2024,fblgit/UNA-TheBeagle-7b-v1,19.65,19.65,1,False,True
2659,Open LLM Leaderboard,2024,fblgit/UNA-ThePitbull-21.4B-v2,23.03,23.03,1,False,True
2660,Open LLM Leaderboard,2024,fblgit/cybertron-v4-qw7B-MGS,32.40,32.4,1,False,True
2661,Open LLM Leaderboard,2024,fblgit/cybertron-v4-qw7B-UNAMGS,33.06,33.06,1,False,True
2662,Open LLM Leaderboard,2024,fblgit/juanako-7b-UNA,20.86,20.86,1,False,True
2663,Open LLM Leaderboard,2024,fblgit/miniclaus-qw1.5B-UNAMGS,17.05,17.05,1,False,True
2665,Open LLM Leaderboard,2024,fblgit/pancho-v1-qw25-3B-UNAMGS,23.86,23.86,1,False,True
2666,Open LLM Leaderboard,2024,fblgit/una-cybertron-7b-v2-bf16,17.22,17.22,1,False,True
2669,Open LLM Leaderboard,2024,flammenai/Llama3.1-Flammades-70B,36.99,36.99,1,False,True
2670,Open LLM Leaderboard,2024,flammenai/Mahou-1.2a-llama3-8B,21.79,21.79,1,False,True
2671,Open LLM Leaderboard,2024,flammenai/Mahou-1.2a-mistral-7B,19.58,19.58,1,False,True
2672,Open LLM Leaderboard,2024,flammenai/Mahou-1.5-llama3.1-70B,37.34,37.34,1,False,True
2673,Open LLM Leaderboard,2024,flammenai/Mahou-1.5-mistral-nemo-12B,26.89,26.89,1,False,True
2674,Open LLM Leaderboard,2024,flammenai/flammen15-gutenberg-DPO-v1-7B,21.61,21.61,1,False,True
2676,Open LLM Leaderboard,2024,fluently-lm/Llama-TI-8B,21.06,21.06,1,False,True
2678,Open LLM Leaderboard,2024,fluently-sets/FalconThink3-10B-IT,34.62,34.62,1,False,True
2679,Open LLM Leaderboard,2024,fluently-sets/reasoning-1-1k-demo,38.34,38.34,1,False,True
2691,Open LLM Leaderboard,2024,freewheelin/free-evo-qwen72b-v0.8-re,32.47,32.47,1,False,True
2692,Open LLM Leaderboard,2024,freewheelin/free-solar-evo-v0.1,16.42,16.42,1,False,True
2693,Open LLM Leaderboard,2024,freewheelin/free-solar-evo-v0.11,16.78,16.78,1,False,True
2694,Open LLM Leaderboard,2024,freewheelin/free-solar-evo-v0.13,17.41,17.41,1,False,True
2695,Open LLM Leaderboard,2024,fulim/FineLlama-3.1-8B,13.25,13.25,1,False,True
2696,Open LLM Leaderboard,2024,gabrielmbmb/SmolLM-1.7B-Instruct-IFEval,5.40,5.4,1,False,True
2697,Open LLM Leaderboard,2024,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,12.11,12.11,1,False,True
2698,Open LLM Leaderboard,2024,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,21.00,21.0,1,False,True
2699,Open LLM Leaderboard,2024,gbueno86/Brinebreath-Llama-3.1-70B,36.25,36.25,1,False,True
2700,Open LLM Leaderboard,2024,gbueno86/Meta-LLama-3-Cat-Smaug-LLama-70b,38.70,38.7,1,False,True
2701,Open LLM Leaderboard,2024,ghost-x/ghost-8b-beta-1608,16.05,16.05,1,False,True
2702,Open LLM Leaderboard,2024,glaiveai/Reflection-Llama-3.1-70B,34.52,34.52,1,False,True
2703,Open LLM Leaderboard,2024,gmonsoon/SahabatAI-Llama-11B-Test,16.27,16.27,1,False,True
2704,Open LLM Leaderboard,2024,gmonsoon/SahabatAI-MediChatIndo-8B-v1,17.30,17.3,1,False,True
2705,Open LLM Leaderboard,2024,gmonsoon/SahabatAI-Rebase-8B-Test,23.52,23.52,1,False,True
2706,Open LLM Leaderboard,2024,gmonsoon/StockSeaLLMs-7B-v1,25.09,25.09,1,False,True
2707,Open LLM Leaderboard,2024,gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,33.80,33.8,1,False,True
2726,Open LLM Leaderboard,2024,godlikehhd/ifd_2500_qwen,16.21,16.21,1,False,True
2727,Open LLM Leaderboard,2024,godlikehhd/ifd_new_correct_all_sample_2500_qwen,15.32,15.32,1,False,True
2728,Open LLM Leaderboard,2024,godlikehhd/ifd_new_correct_sample_2500_qwen,16.39,16.39,1,False,True
2729,Open LLM Leaderboard,2024,godlikehhd/ifd_new_qwen_2500,15.89,15.89,1,False,True
2730,Open LLM Leaderboard,2024,godlikehhd/qwen-2.5-1.5b-cherry,14.68,14.68,1,False,True
2731,Open LLM Leaderboard,2024,godlikehhd/qwen_2.5-1.5b-cherry_new,15.37,15.37,1,False,True
2732,Open LLM Leaderboard,2024,godlikehhd/qwen_full_data_alpaca,15.86,15.86,1,False,True
2733,Open LLM Leaderboard,2024,godlikehhd/qwen_ins_ans_2500,14.78,14.78,1,False,True
2734,Open LLM Leaderboard,2024,google/codegemma-1.1-2b,7.13,7.13,1,False,True
2735,Open LLM Leaderboard,2024,google/flan-t5-base,6.42,6.42,1,False,True
2736,Open LLM Leaderboard,2024,google/flan-t5-large,9.66,9.66,1,False,True
2737,Open LLM Leaderboard,2024,google/flan-t5-small,6.13,6.13,1,False,True
2738,Open LLM Leaderboard,2024,google/flan-t5-xl,11.71,11.71,2,True,False
2739,Open LLM Leaderboard,2024,google/flan-t5-xl,11.59,11.59,2,True,False
2740,Open LLM Leaderboard,2024,google/flan-t5-xxl,13.66,13.66,1,False,True
2741,Open LLM Leaderboard,2024,google/flan-ul2,13.68,13.68,1,False,True
2742,Open LLM Leaderboard,2024,google/gemma-1.1-2b-it,8.05,8.05,1,False,True
2743,Open LLM Leaderboard,2024,google/gemma-1.1-7b-it,17.69,17.69,1,False,True
2744,Open LLM Leaderboard,2024,google/gemma-2-27b,23.93,23.93,1,False,True
2745,Open LLM Leaderboard,2024,google/gemma-2-27b-it,36.17,36.17,1,False,True
2746,Open LLM Leaderboard,2024,google/gemma-2-2b,10.13,10.13,2,True,False
2747,Open LLM Leaderboard,2024,google/gemma-2-2b,10.36,10.36,2,True,False
2748,Open LLM Leaderboard,2024,google/gemma-2-2b-it,17.05,17.05,1,False,True
2749,Open LLM Leaderboard,2024,google/gemma-2-2b-jpn-it,17.12,17.12,2,True,False
2750,Open LLM Leaderboard,2024,google/gemma-2-2b-jpn-it,16.68,16.68,2,True,False
2751,Open LLM Leaderboard,2024,google/gemma-2-9b,21.21,21.21,1,False,True
2752,Open LLM Leaderboard,2024,google/gemma-2-9b-it,32.07,32.07,1,False,True
2753,Open LLM Leaderboard,2024,google/gemma-2b,7.32,7.32,1,False,True
2754,Open LLM Leaderboard,2024,google/gemma-2b-it,7.49,7.49,1,False,True
2755,Open LLM Leaderboard,2024,google/gemma-7b,15.44,15.44,1,False,True
2756,Open LLM Leaderboard,2024,google/gemma-7b-it,13.07,13.07,1,False,True
2757,Open LLM Leaderboard,2024,google/mt5-base,3.72,3.72,1,False,True
2758,Open LLM Leaderboard,2024,google/mt5-small,4.26,4.26,1,False,True
2759,Open LLM Leaderboard,2024,google/mt5-xl,5.19,5.19,1,False,True
2760,Open LLM Leaderboard,2024,google/mt5-xxl,5.10,5.1,1,False,True
2761,Open LLM Leaderboard,2024,google/recurrentgemma-2b,7.02,7.02,1,False,True
2762,Open LLM Leaderboard,2024,google/recurrentgemma-2b-it,8.00,8.0,1,False,True
2763,Open LLM Leaderboard,2024,google/recurrentgemma-9b,13.71,13.71,1,False,True
2764,Open LLM Leaderboard,2024,google/recurrentgemma-9b-it,19.22,19.22,1,False,True
2765,Open LLM Leaderboard,2024,google/switch-base-8,3.30,3.3,1,False,True
2766,Open LLM Leaderboard,2024,goulue5/merging_LLM,16.71,16.71,1,False,True
2767,Open LLM Leaderboard,2024,gpt2,6.39,6.39,2,True,False
2768,Open LLM Leaderboard,2024,gpt2,5.98,5.98,2,True,False
2769,Open LLM Leaderboard,2024,gradientai/Llama-3-8B-Instruct-Gradient-1048k,18.28,18.28,1,False,True
2771,Open LLM Leaderboard,2024,grimjim/Gigantes-v1-gemma2-9b-it,33.24,33.24,1,False,True
2772,Open LLM Leaderboard,2024,grimjim/Gigantes-v2-gemma2-9b-it,33.88,33.88,1,False,True
2773,Open LLM Leaderboard,2024,grimjim/Gigantes-v3-gemma2-9b-it,33.49,33.49,1,False,True
2775,Open LLM Leaderboard,2024,grimjim/Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,20.84,20.84,1,False,True
2776,Open LLM Leaderboard,2024,grimjim/Llama-3-Instruct-8B-SimPO-SPPO-Iter3-merge,24.04,24.04,1,False,True
2777,Open LLM Leaderboard,2024,grimjim/Llama-3.1-8B-Instruct-abliterated_via_adapter,23.22,23.22,1,False,True
2781,Open LLM Leaderboard,2024,grimjim/Magnolia-v1-Gemma2-8k-9B,25.51,25.51,1,False,True
2782,Open LLM Leaderboard,2024,grimjim/Magnolia-v2-12B,21.58,21.58,1,False,True
2783,Open LLM Leaderboard,2024,grimjim/Magnolia-v2-Gemma2-8k-9B,34.30,34.3,1,False,True
2784,Open LLM Leaderboard,2024,grimjim/Magnolia-v3-12B,22.79,22.79,1,False,True
2785,Open LLM Leaderboard,2024,grimjim/Magnolia-v3-Gemma2-8k-9B,34.35,34.35,1,False,True
2788,Open LLM Leaderboard,2024,grimjim/Magot-v1-Gemma2-8k-9B,24.59,24.59,1,False,True
2789,Open LLM Leaderboard,2024,grimjim/Magot-v2-Gemma2-8k-9B,32.98,32.98,1,False,True
2791,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v1-8B,21.73,21.73,1,False,True
2792,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v2-8B,20.60,20.6,1,False,True
2793,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v2.1-8B,20.43,20.43,1,False,True
2794,Open LLM Leaderboard,2024,grimjim/llama-3-Nephilim-v3-8B,20.60,20.6,1,False,True
2795,Open LLM Leaderboard,2024,gupta-tanish/llama-7b-dpo-baseline,11.86,11.86,1,False,True
2801,Open LLM Leaderboard,2024,h2oai/h2o-danube3-4b-base,10.09,10.09,1,False,True
2802,Open LLM Leaderboard,2024,h2oai/h2o-danube3-4b-chat,11.57,11.57,1,False,True
2803,Open LLM Leaderboard,2024,h2oai/h2o-danube3-500m-chat,5.20,5.2,1,False,True
2804,Open LLM Leaderboard,2024,h2oai/h2o-danube3.1-4b-chat,16.41,16.41,1,False,True
2805,Open LLM Leaderboard,2024,haoranxu/ALMA-13B-R,3.88,3.88,1,False,True
2806,Open LLM Leaderboard,2024,haoranxu/Llama-3-Instruct-8B-CPO-SimPO,24.91,24.91,1,False,True
2807,Open LLM Leaderboard,2024,haoranxu/Llama-3-Instruct-8B-SimPO,24.99,24.99,1,False,True
2809,Open LLM Leaderboard,2024,hon9kon9ize/CantoneseLLMChat-v0.5,15.96,15.96,1,False,True
2810,Open LLM Leaderboard,2024,hon9kon9ize/CantoneseLLMChat-v1.0-7B,23.50,23.5,1,False,True
2813,Open LLM Leaderboard,2024,hotmailuser/Falcon3Slerp1-10B,31.78,31.78,1,False,True
2814,Open LLM Leaderboard,2024,hotmailuser/Falcon3Slerp2-10B,31.31,31.31,1,False,True
2815,Open LLM Leaderboard,2024,hotmailuser/Falcon3Slerp4-10B,30.72,30.72,1,False,True
2817,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp1-7B,28.68,28.68,1,False,True
2818,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp2-7B,31.29,31.29,1,False,True
2819,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp3-10B,30.42,30.42,1,False,True
2820,Open LLM Leaderboard,2024,hotmailuser/FalconSlerp3-7B,31.53,31.53,1,False,True
2823,Open LLM Leaderboard,2024,hotmailuser/Gemma2Crono-27B,36.29,36.29,1,False,True
2824,Open LLM Leaderboard,2024,hotmailuser/Gemma2SimPO-27B,36.43,36.43,1,False,True
2825,Open LLM Leaderboard,2024,hotmailuser/Gemma2atlas-27B,35.81,35.81,1,False,True
2826,Open LLM Leaderboard,2024,hotmailuser/Gemma2magnum-27b,32.47,32.47,1,False,True
2827,Open LLM Leaderboard,2024,hotmailuser/Llama-Hermes-slerp-8B,19.60,19.6,1,False,True
2828,Open LLM Leaderboard,2024,hotmailuser/Llama-Hermes-slerp2-8B,20.61,20.61,1,False,True
2833,Open LLM Leaderboard,2024,hotmailuser/Qwen2.5-HomerSlerp-7B,29.43,29.43,1,False,True
2837,Open LLM Leaderboard,2024,hotmailuser/QwenSlerp-7B,30.09,30.09,1,False,True
2845,Open LLM Leaderboard,2024,hotmailuser/RombosBeagle-v2beta-MGS-32B,42.66,42.66,1,False,True
2846,Open LLM Leaderboard,2024,huggyllama/llama-13b,9.39,9.39,1,False,True
2847,Open LLM Leaderboard,2024,huggyllama/llama-65b,13.69,13.69,1,False,True
2848,Open LLM Leaderboard,2024,huggyllama/llama-7b,6.41,6.41,1,False,True
2852,Open LLM Leaderboard,2024,huihui-ai/QwQ-32B-Coder-Fusion-9010,41.58,41.58,1,False,True
2853,Open LLM Leaderboard,2024,huihui-ai/Qwen2.5-14B-Instruct-abliterated-v2,41.75,41.75,1,False,True
2854,Open LLM Leaderboard,2024,huihui-ai/Qwen2.5-72B-Instruct-abliterated,48.11,48.11,1,False,True
2855,Open LLM Leaderboard,2024,huihui-ai/Qwen2.5-7B-Instruct-abliterated,34.28,34.28,1,False,True
2856,Open LLM Leaderboard,2024,huihui-ai/Qwen2.5-7B-Instruct-abliterated-v2,34.73,34.73,1,False,True
2864,Open LLM Leaderboard,2024,iFaz/llama32_3B_en_emo_v2,19.30,19.3,1,False,True
2866,Open LLM Leaderboard,2024,iRyanBell/ARC1,19.66,19.66,1,False,True
2867,Open LLM Leaderboard,2024,iRyanBell/ARC1-II,9.56,9.56,1,False,True
2868,Open LLM Leaderboard,2024,ibivibiv/colossus_120b,25.42,25.42,1,False,True
2869,Open LLM Leaderboard,2024,ibivibiv/multimaster-7b-v6,21.09,21.09,1,False,True
2871,Open LLM Leaderboard,2024,ibm/merlinite-7b,16.75,16.75,1,False,True
2872,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-1b-a400m-base,6.03,6.03,1,False,True
2873,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-1b-a400m-instruct,8.07,8.07,1,False,True
2874,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-2b-base,14.10,14.1,1,False,True
2875,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-2b-instruct,18.40,18.4,1,False,True
2876,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-3b-a800m-base,9.49,9.49,1,False,True
2877,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-3b-a800m-instruct,13.70,13.7,1,False,True
2878,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-8b-base,21.69,21.69,1,False,True
2879,Open LLM Leaderboard,2024,ibm-granite/granite-3.0-8b-instruct,24.03,24.03,1,False,True
2880,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-1b-a400m-base,6.31,6.31,1,False,True
2881,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-1b-a400m-instruct,10.13,10.13,1,False,True
2882,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-2b-base,13.20,13.2,1,False,True
2883,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-2b-instruct,21.71,21.71,1,False,True
2884,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-3b-a800m-base,10.00,10.0,1,False,True
2885,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-3b-a800m-instruct,17.28,17.28,1,False,True
2886,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-8b-base,20.06,20.06,1,False,True
2887,Open LLM Leaderboard,2024,ibm-granite/granite-3.1-8b-instruct,30.60,30.6,1,False,True
2890,Open LLM Leaderboard,2024,ibm-granite/granite-7b-base,7.91,7.91,1,False,True
2891,Open LLM Leaderboard,2024,ibm-granite/granite-7b-instruct,12.03,12.03,1,False,True
2892,Open LLM Leaderboard,2024,icefog72/Ice0.15-02.10-RP,21.49,21.49,1,False,True
2893,Open LLM Leaderboard,2024,icefog72/Ice0.16-02.10-RP,21.08,21.08,1,False,True
2894,Open LLM Leaderboard,2024,icefog72/Ice0.17-03.10-RP,21.41,21.41,1,False,True
2895,Open LLM Leaderboard,2024,icefog72/Ice0.27-06.11-RP,21.83,21.83,1,False,True
2896,Open LLM Leaderboard,2024,icefog72/Ice0.29-06.11-RP,21.72,21.72,1,False,True
2897,Open LLM Leaderboard,2024,icefog72/Ice0.31-08.11-RP,21.89,21.89,1,False,True
2898,Open LLM Leaderboard,2024,icefog72/Ice0.32-10.11-RP,21.63,21.63,1,False,True
2899,Open LLM Leaderboard,2024,icefog72/Ice0.34b-14.11-RP,21.68,21.68,1,False,True
2900,Open LLM Leaderboard,2024,icefog72/Ice0.34n-14.11-RP,21.88,21.88,1,False,True
2901,Open LLM Leaderboard,2024,icefog72/Ice0.37-18.11-RP,21.91,21.91,1,False,True
2902,Open LLM Leaderboard,2024,icefog72/Ice0.38-19.11-RP,20.81,20.81,1,False,True
2903,Open LLM Leaderboard,2024,icefog72/Ice0.39-19.11-RP,21.34,21.34,1,False,True
2904,Open LLM Leaderboard,2024,icefog72/Ice0.40-20.11-RP,21.79,21.79,1,False,True
2905,Open LLM Leaderboard,2024,icefog72/Ice0.41-22.11-RP,19.04,19.04,1,False,True
2928,Open LLM Leaderboard,2024,icefog72/Ice0.7-29.09-RP,21.55,21.55,1,False,True
2937,Open LLM Leaderboard,2024,icefog72/IceCocoaRP-7b,20.92,20.92,1,False,True
2938,Open LLM Leaderboard,2024,icefog72/IceCoffeeRP-7b,20.34,20.34,1,False,True
2939,Open LLM Leaderboard,2024,icefog72/IceDrinkByFrankensteinV3RP,19.81,19.81,1,False,True
2940,Open LLM Leaderboard,2024,icefog72/IceDrinkNameGoesHereRP-7b-Model_Stock,18.66,18.66,1,False,True
2941,Open LLM Leaderboard,2024,icefog72/IceDrinkNameNotFoundRP-7b-Model_Stock,21.38,21.38,1,False,True
2942,Open LLM Leaderboard,2024,icefog72/IceDrunkCherryRP-7b,20.27,20.27,1,False,True
2943,Open LLM Leaderboard,2024,icefog72/IceDrunkenCherryRP-7b,21.79,21.79,1,False,True
