model_name_raw,family,task_count,family_score_raw,family_score_percentile_0_100,expected_task_count,family_complete,version,metric
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,BBH,24,0.3522609512356862,26.745464540956572,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,GPQA,3,0.2696198477448477,34.13223140495868,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,IFEval,1,0.3764988009592326,33.19559228650138,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,MMLU-Pro,1,0.1594913563829787,20.08264462809917,1,True,0.1,acc
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,MuSR,3,0.3831458333333333,35.90449954086318,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,BBH,24,0.39840187861283566,35.2574674729705,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,GPQA,3,0.29333687146187143,52.85583103764922,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,IFEval,1,0.4436450839328537,39.61432506887053,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,MMLU-Pro,1,0.2018783244680851,25.344352617079892,1,True,0.1,acc
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,MuSR,3,0.42391666666666666,57.86042240587695,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,BBH,24,0.4858334104291107,47.96820597397838,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,GPQA,3,0.29159151034151026,52.55280073461892,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,IFEval,1,0.4772182254196642,44.54545454545455,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,MMLU-Pro,1,0.2956283244680851,37.933884297520656,1,True,0.1,acc
LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,MuSR,3,0.3921354166666667,50.16528925619834,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,BBH,24,0.31584219386048734,19.6914513468939,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,GPQA,3,0.29116716616716615,48.69605142332415,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,IFEval,1,0.3729016786570743,32.75482093663912,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,MMLU-Pro,1,0.1107047872340425,1.4325068870523416,1,True,0.1,acc
LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,MuSR,3,0.34438541666666667,21.285583103764925,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_RP,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_RP,BBH,24,0.33230179059744286,23.25224482316291,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_RP,GPQA,3,0.27353953916453916,33.544536271809,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_RP,IFEval,1,0.3141486810551558,24.765840220385673,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_AI_HumanAI_RP,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_AI_HumanAI_RP,MMLU-Pro,1,0.1323969414893617,10.46831955922865,1,True,0.1,acc
LeroyDyer/SpydazWeb_AI_HumanAI_RP,MuSR,3,0.3882604166666666,43.48025711662075,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,BBH,24,0.33536617928965984,23.917674546454094,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,GPQA,3,0.2865554584304584,48.45730027548209,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,IFEval,1,0.3741007194244604,32.94765840220386,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,MMLU-Pro,1,0.1387134308510638,11.239669421487603,1,True,0.1,acc
LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,MuSR,3,0.39384375,50.5325987144169,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M1,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M1,BBH,24,0.35632705798398107,26.579393439618837,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M1,GPQA,3,0.2625464812964812,23.305785123966942,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M1,IFEval,1,0.4280575539568345,37.988980716253444,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_HumanAI_M1,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_HumanAI_M1,MMLU-Pro,1,0.1663065159574468,21.928374655647385,1,True,0.1,acc
LeroyDyer/SpydazWeb_HumanAI_M1,MuSR,3,0.36711458333333336,35.48209366391185,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M2,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M2,BBH,24,0.39308772552915555,33.0664742532527,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M2,GPQA,3,0.27042112979612976,34.3801652892562,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M2,IFEval,1,0.4376498800959232,38.95316804407714,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_HumanAI_M2,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_HumanAI_M2,MMLU-Pro,1,0.2010472074468085,25.234159779614323,1,True,0.1,acc
LeroyDyer/SpydazWeb_HumanAI_M2,MuSR,3,0.3751458333333333,35.48209366391185,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M3,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M3,BBH,24,0.3127257254616624,18.343412131207625,24,True,0.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M3,GPQA,3,0.2633812946312946,26.666666666666668,3,True,1.0,acc_norm
LeroyDyer/SpydazWeb_HumanAI_M3,IFEval,1,0.2122302158273381,6.253443526170798,1,True,2.0,inst_level_strict_acc
LeroyDyer/SpydazWeb_HumanAI_M3,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/SpydazWeb_HumanAI_M3,MMLU-Pro,1,0.1148603723404255,5.895316804407714,1,True,0.1,acc
LeroyDyer/SpydazWeb_HumanAI_M3,MuSR,3,0.3914270833333333,35.665748393021126,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_12,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_12,BBH,24,0.31633960292107943,19.629604178119845,24,True,0.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_12,GPQA,3,0.26261816886816886,23.480257116620752,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_12,IFEval,1,0.3441247002398082,29.338842975206614,1,True,2.0,inst_level_strict_acc
LeroyDyer/_Spydaz_Web_AI_12,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/_Spydaz_Web_AI_12,MMLU-Pro,1,0.1136968085106382,4.848484848484849,1,True,0.1,acc
LeroyDyer/_Spydaz_Web_AI_12,MuSR,3,0.35815624999999995,21.946740128558314,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_14,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_14,BBH,24,0.2988848127354542,15.178898662268645,24,True,0.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_14,GPQA,3,0.2666904854404854,25.785123966942148,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_14,IFEval,1,0.2422062350119904,9.173553719008265,1,True,2.0,inst_level_strict_acc
LeroyDyer/_Spydaz_Web_AI_14,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/_Spydaz_Web_AI_14,MMLU-Pro,1,0.1139461436170212,5.151515151515151,1,True,0.1,acc
LeroyDyer/_Spydaz_Web_AI_14,MuSR,3,0.3395208333333333,14.43526170798898,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,BBH,24,0.3289070186514165,21.643073117097305,24,True,0.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,GPQA,3,0.2793155918155918,42.277318640955,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,IFEval,1,0.2781774580335731,13.994490358126722,1,True,2.0,inst_level_strict_acc
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,MMLU-Pro,1,0.1368018617021276,11.074380165289256,1,True,0.1,acc
LeroyDyer/_Spydaz_Web_AI_BIBLE_002,MuSR,3,0.34069791666666666,21.01010101010101,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatML_002,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatML_002,BBH,24,0.3106383598957094,19.26997434487814,24,True,0.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatML_002,GPQA,3,0.256703366078366,16.978879706152433,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatML_002,IFEval,1,0.3105515587529976,23.71900826446281,1,True,2.0,inst_level_strict_acc
LeroyDyer/_Spydaz_Web_AI_ChatML_002,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/_Spydaz_Web_AI_ChatML_002,MMLU-Pro,1,0.1094581117021276,0.6336088154269973,1,True,0.1,acc
LeroyDyer/_Spydaz_Web_AI_ChatML_002,MuSR,3,0.3623125,27.09825528007346,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA,BBH,24,0.3235949383741351,24.374656404617923,24,True,0.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA,GPQA,3,0.261587949087949,23.02112029384757,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA,IFEval,1,0.1738609112709832,3.3057851239669422,1,True,2.0,inst_level_strict_acc
LeroyDyer/_Spydaz_Web_AI_ChatQA,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/_Spydaz_Web_AI_ChatQA,MMLU-Pro,1,0.1475232712765957,12.066115702479339,1,True,0.1,acc
LeroyDyer/_Spydaz_Web_AI_ChatQA,MuSR,3,0.3447291666666667,22.98438934802571,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,ARC,0,,,1,False,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,BBH,24,0.3171811407815536,19.6857247571926,24,True,0.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,GPQA,3,0.2678068459318459,27.786960514233243,3,True,1.0,acc_norm
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,IFEval,1,0.2865707434052758,15.234159779614325,1,True,2.0,inst_level_strict_acc
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,MATH-Hard,0,,,7,False,2.0,exact_match
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,MMLU-Pro,1,0.11328125,4.435261707988981,1,True,0.1,acc
LeroyDyer/_Spydaz_Web_AI_ChatQA_003,MuSR,3,0.38184375,35.1147842056933,3,True,1.0,acc_norm
LightningRodLabs/Flashlight-v1.0,ARC,0,,,1,False,1.0,acc_norm
LightningRodLabs/Flashlight-v1.0,BBH,24,0.6876833310149727,92.25765072384094,24,True,0.0,acc_norm
LightningRodLabs/Flashlight-v1.0,GPQA,3,0.33765482202982194,80.2295684113866,3,True,1.0,acc_norm
LightningRodLabs/Flashlight-v1.0,IFEval,1,0.7206235011990407,78.1542699724518,1,True,2.0,inst_level_strict_acc
LightningRodLabs/Flashlight-v1.0,MATH-Hard,0,,,7,False,2.0,exact_match
LightningRodLabs/Flashlight-v1.0,MMLU-Pro,1,0.5402260638297872,96.36363636363636,1,True,0.1,acc
LightningRodLabs/Flashlight-v1.0,MuSR,3,0.41009375,49.292929292929294,3,True,1.0,acc_norm
LightningRodLabs/Flashlight-v1.1,ARC,0,,,1,False,1.0,acc_norm
LightningRodLabs/Flashlight-v1.1,BBH,24,0.6901141327534415,92.55886934212937,24,True,0.0,acc_norm
LightningRodLabs/Flashlight-v1.1,GPQA,3,0.3326043169793169,77.86042240587695,3,True,1.0,acc_norm
LightningRodLabs/Flashlight-v1.1,IFEval,1,0.7194244604316546,77.93388429752066,1,True,2.0,inst_level_strict_acc
LightningRodLabs/Flashlight-v1.1,MATH-Hard,0,,,7,False,2.0,exact_match
LightningRodLabs/Flashlight-v1.1,MMLU-Pro,1,0.5415558510638298,96.96969696969697,1,True,0.1,acc
LightningRodLabs/Flashlight-v1.1,MuSR,3,0.4047604166666667,45.812672176308546,3,True,1.0,acc_norm
LightningRodLabs/Flashlight-v1.2,ARC,0,,,1,False,1.0,acc_norm
LightningRodLabs/Flashlight-v1.2,BBH,24,0.3264526807518731,22.49633498259117,24,True,0.0,acc_norm
LightningRodLabs/Flashlight-v1.2,GPQA,3,0.23144505957005948,3.2231404958677685,3,True,1.0,acc_norm
LightningRodLabs/Flashlight-v1.2,IFEval,1,0.5059952038369304,49.3939393939394,1,True,2.0,inst_level_strict_acc
LightningRodLabs/Flashlight-v1.2,MATH-Hard,0,,,7,False,2.0,exact_match
LightningRodLabs/Flashlight-v1.2,MMLU-Pro,1,0.2485039893617021,28.98071625344353,1,True,0.1,acc
LightningRodLabs/Flashlight-v1.2,MuSR,3,0.45536458333333335,51.51515151515152,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,ARC,0,,,1,False,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,BBH,24,0.4287069505821554,38.733507421660256,24,True,0.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,GPQA,3,0.3047028203278203,63.04866850321397,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,IFEval,1,0.6378896882494005,68.4297520661157,1,True,2.0,inst_level_strict_acc
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,MMLU-Pro,1,0.2677859042553192,32.20385674931129,1,True,0.1,acc
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,MuSR,3,0.43746875,71.15702479338843,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,ARC,0,,,1,False,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,BBH,24,0.43764741906109417,40.93595382078065,24,True,0.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,GPQA,3,0.29524988899988897,56.32690541781451,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,IFEval,1,0.6187050359712231,65.6198347107438,1,True,2.0,inst_level_strict_acc
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,MMLU-Pro,1,0.2744348404255319,33.80165289256198,1,True,0.1,acc
Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,MuSR,3,0.44816666666666666,75.25252525252525,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP,ARC,0,,,1,False,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP,BBH,24,0.5556642048146725,67.09959684808503,24,True,0.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP,GPQA,3,0.31794652107152105,66.5105601469238,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP,IFEval,1,0.6127098321342925,65.15151515151516,1,True,2.0,inst_level_strict_acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/2_PRYMMAL-ECE-7B-SLERP,MMLU-Pro,1,0.4507147606382978,85.17906336088154,1,True,0.1,acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP,MuSR,3,0.43960416666666663,69.80716253443526,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,ARC,0,,,1,False,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,BBH,24,0.30525797550329686,19.051218618288438,24,True,0.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,GPQA,3,0.2434978216228216,11.046831955922864,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,IFEval,1,0.1462829736211031,2.1763085399449036,1,True,2.0,inst_level_strict_acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,MMLU-Pro,1,0.1123670212765957,3.0853994490358128,1,True,0.1,acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,MuSR,3,0.3910833333333333,39.17355371900826,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,ARC,0,,,1,False,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,BBH,24,0.30525797550329686,19.051218618288438,24,True,0.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,GPQA,3,0.2434978216228216,11.046831955922864,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,IFEval,1,0.1462829736211031,2.1763085399449036,1,True,2.0,inst_level_strict_acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,MMLU-Pro,1,0.1123670212765957,3.0853994490358128,1,True,0.1,acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,MuSR,3,0.3910833333333333,39.17355371900826,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,ARC,0,,,1,False,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,BBH,24,0.357839880712804,27.42463807953088,24,True,0.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,GPQA,3,0.2551487863987864,15.748393021120293,3,True,1.0,acc_norm
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,IFEval,1,0.2805755395683453,14.352617079889807,1,True,2.0,inst_level_strict_acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,MMLU-Pro,1,0.1816821808510638,24.077134986225897,1,True,0.1,acc
Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,MuSR,3,0.4107083333333333,60.88154269972451,3,True,1.0,acc_norm
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,ARC,0,,,1,False,1.0,acc_norm
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,BBH,24,0.41904526564708183,41.41698735568994,24,True,0.0,acc_norm
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,GPQA,3,0.277101948976949,35.81267217630854,3,True,1.0,acc_norm
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,IFEval,1,0.354916067146283,30.606060606060602,1,True,2.0,inst_level_strict_acc
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,MMLU-Pro,1,0.2925531914893617,37.30027548209367,1,True,0.1,acc
Lil-R/PRYMMAL-ECE-1B-SLERP-V1,MuSR,3,0.39743749999999994,50.468319559228654,3,True,1.0,acc_norm
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,ARC,0,,,1,False,1.0,acc_norm
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,BBH,24,0.2955092966258663,19.59295400403152,24,True,0.0,acc_norm
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,GPQA,3,0.2555008648758649,18.30119375573921,3,True,1.0,acc_norm
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,IFEval,1,0.1666666666666666,2.809917355371901,1,True,2.0,inst_level_strict_acc
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,MATH-Hard,0,,,7,False,2.0,exact_match
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,MMLU-Pro,1,0.112782579787234,3.8567493112947657,1,True,0.1,acc
Lil-R/PRYMMAL-ECE-7B-SLERP-V8,MuSR,3,0.36314583333333333,28.1267217630854,3,True,1.0,acc_norm
LilRg/10PRYMMAL-3B-slerp,ARC,0,,,1,False,1.0,acc_norm
LilRg/10PRYMMAL-3B-slerp,BBH,24,0.5320377091634504,58.904846985523186,24,True,0.0,acc_norm
LilRg/10PRYMMAL-3B-slerp,GPQA,3,0.3241376678876679,75.0413223140496,3,True,1.0,acc_norm
LilRg/10PRYMMAL-3B-slerp,IFEval,1,0.2302158273381295,8.15426997245179,1,True,2.0,inst_level_strict_acc
LilRg/10PRYMMAL-3B-slerp,MATH-Hard,0,,,7,False,2.0,exact_match
LilRg/10PRYMMAL-3B-slerp,MMLU-Pro,1,0.3881316489361702,72.34159779614325,1,True,0.1,acc
LilRg/10PRYMMAL-3B-slerp,MuSR,3,0.45290625,77.41965105601469,3,True,1.0,acc_norm
LilRg/ECE-1B-merge-PRYMMAL,ARC,0,,,1,False,1.0,acc_norm
LilRg/ECE-1B-merge-PRYMMAL,BBH,24,0.42345600176908743,43.186503573391974,24,True,0.0,acc_norm
LilRg/ECE-1B-merge-PRYMMAL,GPQA,3,0.27995904558404555,40.890725436179984,3,True,1.0,acc_norm
LilRg/ECE-1B-merge-PRYMMAL,IFEval,1,0.3465227817745803,29.559228650137744,1,True,2.0,inst_level_strict_acc
LilRg/ECE-1B-merge-PRYMMAL,MATH-Hard,0,,,7,False,2.0,exact_match
LilRg/ECE-1B-merge-PRYMMAL,MMLU-Pro,1,0.2906416223404255,36.85950413223141,1,True,0.1,acc
LilRg/ECE-1B-merge-PRYMMAL,MuSR,3,0.3801041666666667,39.21946740128558,3,True,1.0,acc_norm
LilRg/ECE_Finetunning,ARC,0,,,1,False,1.0,acc_norm
LilRg/ECE_Finetunning,BBH,24,0.4732159679073051,44.47040498442368,24,True,0.0,acc_norm
LilRg/ECE_Finetunning,GPQA,3,0.2729920542420542,35.62901744719927,3,True,1.0,acc_norm
LilRg/ECE_Finetunning,IFEval,1,0.0539568345323741,0.7162534435261708,1,True,2.0,inst_level_strict_acc
LilRg/ECE_Finetunning,MATH-Hard,0,,,7,False,2.0,exact_match
LilRg/ECE_Finetunning,MMLU-Pro,1,0.3191489361702128,44.90358126721763,1,True,0.1,acc
LilRg/ECE_Finetunning,MuSR,3,0.38394791666666667,45.60146923783287,3,True,1.0,acc_norm
LilRg/PRYMMAL-6B-slerp,ARC,0,,,1,False,1.0,acc_norm
LilRg/PRYMMAL-6B-slerp,BBH,24,0.28676215692036117,15.998946307494961,24,True,0.0,acc_norm
LilRg/PRYMMAL-6B-slerp,GPQA,3,0.24989709364709364,16.152433425160698,3,True,1.0,acc_norm
LilRg/PRYMMAL-6B-slerp,IFEval,1,0.1474820143884892,2.2589531680440773,1,True,2.0,inst_level_strict_acc
LilRg/PRYMMAL-6B-slerp,MATH-Hard,0,,,7,False,2.0,exact_match
LilRg/PRYMMAL-6B-slerp,MMLU-Pro,1,0.1107878989361702,1.5702479338842976,1,True,0.1,acc
LilRg/PRYMMAL-6B-slerp,MuSR,3,0.36975,36.813590449954084,3,True,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V3,ARC,0,,,1,False,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V3,BBH,24,0.2957239084980124,19.58951805021074,24,True,0.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V3,GPQA,3,0.2627979659229659,23.021120293847563,3,True,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V3,IFEval,1,0.1654676258992805,2.6170798898071626,1,True,2.0,inst_level_strict_acc
LilRg/PRYMMAL-ECE-7B-SLERP-V3,MATH-Hard,0,,,7,False,2.0,exact_match
LilRg/PRYMMAL-ECE-7B-SLERP-V3,MMLU-Pro,1,0.1126994680851063,3.581267217630854,1,True,0.1,acc
LilRg/PRYMMAL-ECE-7B-SLERP-V3,MuSR,3,0.36714583333333334,30.39485766758494,3,True,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V4,ARC,0,,,1,False,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V4,BBH,24,0.2957239084980124,19.58951805021074,24,True,0.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V4,GPQA,3,0.2627979659229659,23.021120293847563,3,True,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V4,IFEval,1,0.1666666666666666,2.809917355371901,1,True,2.0,inst_level_strict_acc
LilRg/PRYMMAL-ECE-7B-SLERP-V4,MATH-Hard,0,,,7,False,2.0,exact_match
LilRg/PRYMMAL-ECE-7B-SLERP-V4,MMLU-Pro,1,0.1126994680851063,3.581267217630854,1,True,0.1,acc
LilRg/PRYMMAL-ECE-7B-SLERP-V4,MuSR,3,0.36714583333333334,30.39485766758494,3,True,1.0,acc_norm
LilRg/PRYMMAL-ECE-7B-SLERP-V5,ARC,0,,,1,False,1.0,acc_norm
