model_name_raw,c8_model_dir,run_id,c8_model_revision,c8_model_sha,c1_record_count,c1_record_ids,match_status,c1_match_basis,c2_record_number,c2_match_status,c2_match_basis,c3_match_basis,c4_match_basis,alias_match_used,human_confirmed_version_match,version_match_status,strict_version_confirmed,c3_exact_name_record_count,c4_exact_name_record_count,provisional_unique_name_candidate,interpretation
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-2ep_0alp_5lam,f985f352715ba46f24d7e609d535a7ecb6dc68986bae806a732da01ccd410c39,066449b81749965ba3713217c5f924a1f96d19c9,066449b81749965ba3713217c5f924a1f96d19c9,1,[785],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,785,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPOP_5e-7-3ep_0alp_5lam,e1d2790818764d122c0004c89a96ea7f7e0ea7964c326cc295aa305ced79bb4b,c89911f8d376b2504dc7ef337d366ff13fd6fbc1,c89911f8d376b2504dc7ef337d366ff13fd6fbc1,1,[786],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,786,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-1ep_0alp_0lam,7f48c335467e56eb95891be2fee76b079834626316c1ed5f3ad3d044ab7a18a4,f0ec8638c05222a9f5b66ba4a283dc6535866cef,f0ec8638c05222a9f5b66ba4a283dc6535866cef,1,[787],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,787,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-2ep_0alp_0lam,bdc8723a3482b4cc1116bad18e3a517bbf4c6235b40e609856de6a8603cc888d,e5f701dc4c9011ac425ac3d8f43f0a0c5fc07485,e5f701dc4c9011ac425ac3d8f43f0a0c5fc07485,1,[788],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,788,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-6-3ep_0alp_0lam,a50c8cf95dfc50f026de22ad446e1d210c64d86eb3b30e31a16ef9a2743e1988,297d485cf519619f394f13f1cb4c18bb724fa587,297d485cf519619f394f13f1cb4c18bb724fa587,1,[789],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,789,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-2ep_0alp_0lam,6bd5b462cde697241736ec0d4d324ef11019366085b49354e64fb84e5d9b80c8,338a87eaf84f8f843abfc765fa761f4aadfa650d,338a87eaf84f8f843abfc765fa761f4aadfa650d,1,[790],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,790,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_1e-7-3ep_0alp_0lam,1e9b1b15eef5d78bd9772b9b096c6d61a828d1b213abd159c81413da353e1eb7,dd17624113765a095ddb8908cb145f2b186e92d0,dd17624113765a095ddb8908cb145f2b186e92d0,1,[791],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,791,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-1ep_0alp_0lam,6548a469084f100cd0a381613c5a378a0d5b848fe0f2c508bd235e0ff449c043,4f0af6566d027fd47391c5ae107634ac53b4f37a,4f0af6566d027fd47391c5ae107634ac53b4f37a,1,[792],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,792,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-2ep_0alp_0lam,cd7dee8c0ba0222c3f0ea6b5966429c7bb9f95ef653535a2843e14c66d4b8b5b,7e9475946e5e36c20e5e16ddbcda8a1ed66d68dd,7e9475946e5e36c20e5e16ddbcda8a1ed66d68dd,1,[793],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,793,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_2e-6-3ep_0alp_0lam,b34d21945513e1c15bcc3e90d3557b543cde4758e6bd4db0f7f9152a16dfcfb9,c9dd97520558d2f9c363d8088ca940b2a22e78d5,c9dd97520558d2f9c363d8088ca940b2a22e78d5,1,[794],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,794,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-1ep_0alp_0lam,4bbad40e0ea471f0dc6ea67e9929e06532ecc85dfb3576a4fb1d562f3cd066b0,105abeccbc545d8b3400a1f62c33196411580777,105abeccbc545d8b3400a1f62c33196411580777,1,[795],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,795,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-2ep_0alp_0lam,af9966f75b94824a5ce5201830873e1f552deb5e17e2ddadd500ca0d24b53978,1aa0cee350e6029e0d1f1af2337625e241ffa794,1aa0cee350e6029e0d1f1af2337625e241ffa794,1,[796],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,796,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-6-3ep_0alp_0lam,3675a975678d9b1a70a20f4b764ea9b670ebb6fbd58f28e39ad4a2afe1655cd2,b50ee3302d29ee2fe2a0eba12b14b425ddd8f8af,b50ee3302d29ee2fe2a0eba12b14b425ddd8f8af,1,[797],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,797,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_3e-7-3ep_0alp_0lam,070521dd08238b57738dd0549c23ae332ae44fe6849fbf6c65c5a7b56bf8ce4a,5dada6736554e6198d817258e32db4ba67598c6a,5dada6736554e6198d817258e32db4ba67598c6a,1,[798],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,798,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-1ep_0alp_0lam,39a3f9e25476e736977eaa719baf9dbfaaba37a4582963528dd3e6a9f4350e7e,b82b883ed0c5ad5cc1156f69343b0a73e48216f0,b82b883ed0c5ad5cc1156f69343b0a73e48216f0,1,[799],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,799,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-2ep_0alp_0lam,8a28c1a70ddb158075fe9bef177a8d69ee5c3c40e74f396be0fed904993f2a51,3506c4972cb7966146afcd51f7bfc85a6ad1af4a,3506c4972cb7966146afcd51f7bfc85a6ad1af4a,1,[800],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,800,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-6-3ep_0alp_0lam,24ac7c5707d4ea60a0ed91c737f4e5710635583c13aadd0d48fa03d1f01f4413,6dbdfc7167e8066b907a67bf271a3ece465c9126,6dbdfc7167e8066b907a67bf271a3ece465c9126,1,[801],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,801,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_1ep_0alp_0lam,40d4dda9d500d88aaf10f0899acfef0c42879abbf87f6ebd0cfa985ba00c46de,6ca6763c8b83910834975eaed0a676a7818ed7f7,6ca6763c8b83910834975eaed0a676a7818ed7f7,1,[802],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,802,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_2ep_0alp_0lam,a6c45218c91894ef049540338f16084125bb4697382246299709dce7c8de5fad,7816a4be1e7fa2a70963b3551a516023d2ff497b,7816a4be1e7fa2a70963b3551a516023d2ff497b,1,[803],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,803,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_5e-7_3ep_0alp_0lam,13b970e3635f039e8de0888ec787b9ff52272d493b81e61a771700aaac528705,90d15e820203f295c1b8d8989a1a84c1bc8aa33c,90d15e820203f295c1b8d8989a1a84c1bc8aa33c,1,[804],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,804,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_1ep_0alp_0lam,0eec377a87616751aa7c4e8e22548adf615c99665cda47a49e8fa5d34ec3c016,420c57e2f72e08a93f66f683e4cf6d2e6f271273,420c57e2f72e08a93f66f683e4cf6d2e6f271273,1,[805],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,805,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_2ep_0alp_0lam,0e16cc59972dbb792ff97092920c3042eb6958acf2724d108e26322669a84448,7c26fd2ab4ca381fe40283e3a2654027c8d15f29,7c26fd2ab4ca381fe40283e3a2654027c8d15f29,1,[806],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,806,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-DPO_7e-7_3ep_0alp_0lam,1bcbdc1e62e2d1369e02f93617d541a6c7e9d590a28659c64a49bb9c969c1e77,f59298bb65ecfe0cf66bc10244c72d54cce32283,f59298bb65ecfe0cf66bc10244c72d54cce32283,1,[807],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,807,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-1ep_1alp_0lam,11d3e8d8b63d05d99209049e4abe9f7c6ffc21fddf71f3fca163e1a48b60e0e5,ec9d56ff27bb4fc040e8b74aa5d13393bb783d09,ec9d56ff27bb4fc040e8b74aa5d13393bb783d09,1,[808],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,808,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-2ep_1alp_0lam,8be432e0f7010e91eb76b4302d9523b92c62fbcfafea78e24e73ecd01885a671,5c2e63ca2afe100d77356911c58ff31abe5cf274,5c2e63ca2afe100d77356911c58ff31abe5cf274,1,[809],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,809,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_1e-7-3ep_1alp_0lam,8c5457155cb3b3ad532e07d1150a383241180f2a74fb65ec73524aff2f4c5408,d8cf7978e4bbee8b07ed7cc50137716a316df6e1,d8cf7978e4bbee8b07ed7cc50137716a316df6e1,1,[810],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,810,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_3e-7-3ep_1alp_0lam,d71d27035f070b691d405c793f2f3b79c6b3adace5b99d63b28bc8320abd24c1,2b0966c028ebf7d08fb81eb972dead8625f8caf5,2b0966c028ebf7d08fb81eb972dead8625f8caf5,1,[811],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,811,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-1ep_1alp_0lam,c06f664eb792cd5630d65ed224cd45a80a75f54470201eb2f3f2b1ca229ca2fe,acd21ede9d21f47e42bb6dbddc663190ed84115c,acd21ede9d21f47e42bb6dbddc663190ed84115c,1,[812],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,812,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-2ep_1alp_0lam,624cd334a4b3f8d6626a1814892368fee72f99c1e7d2355ed71a49ab214f4a2a,5997ff3f07583d3a8fda77b3aa2613f5a57aec7a,5997ff3f07583d3a8fda77b3aa2613f5a57aec7a,1,[813],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,813,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-6-3ep_1alp_0lam,22b14f0a2aad6c66e0fbbe347777d2e2fc6f5e1d2c04b1b7030598136c323aa9,1ebb2a4f735168fc784c4f059ca616d89f0dc7f2,1ebb2a4f735168fc784c4f059ca616d89f0dc7f2,1,[814],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,814,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-1ep_1alp_0lam,08b1379e955adb5d6c5461bd4a6773e48b119f5f8240f42bbf6d83173d1c84b7,a0422084edb424f6b97840b66a28dfb42ea159b0,a0422084edb424f6b97840b66a28dfb42ea159b0,1,[815],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,815,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-2ep_1alp_0lam,b9f87b6237e39161271f87561e3ca4fd9f7bdd60a0cf6ac209938613fc312785,23d9c3e3c8991bbc2c3c300831fdcb360d4b3b64,23d9c3e3c8991bbc2c3c300831fdcb360d4b3b64,1,[816],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,816,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,28b2ab09c09ecd8eeaea340d62ec33de463f4fdde455c0fa0769881b00d19185,8e123c07a2773ab109d8f81b0f9b36fb28ad8f75,8e123c07a2773ab109d8f81b0f9b36fb28ad8f75,1,[817],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,817,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,2ccba3140bfc18e686c06ac65ee8871a3c0cf803fa54a8bc386e79c2160335ab,ca25ec43238ad3b072850761241df89cafd041a9,ca25ec43238ad3b072850761241df89cafd041a9,1,[818],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,818,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-2ep_0alp_0lam,c807947fccca6558a138905a75af01d45ad1a4877c9fef93bb1a68959a9f397c,0a5353e020ead8035ef74fcd41057ccac07a0f0b,0a5353e020ead8035ef74fcd41057ccac07a0f0b,1,[819],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,819,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-3ep_0alp_0lam,af523dbf765b6d9b175ac27af66f4cf72a3d7e7e4d959bb35201eec66504c1ab,0ad95d884546d654dc1dae59291bc8c7eb130715,0ad95d884546d654dc1dae59291bc8c7eb130715,1,[820],exact_model_id_unique_record,exact C8 model-name string; unique C1 row required for candidate,820,one_to_one_base_row_confirmed,same C1/C2 row number; verified across all 12 base fields (text exact; numeric tolerance 5e-13),exact model-name intersection only; source/year metrics retained separately,no exact model-name intersection,False,False,source_version_missing,False,1,0,True,Exact-name joins are candidates only; C1 has no model revision/SHA field.
